geo,href,listing
reno_/_tahoe,https://sacramento.craigslist.org/cto/d/1975-bmw-2002/6457321580.html,"Summary: Comes with all books. 86,000 actual miles. The car is original and unrestored with beautiful Alpine White exterior. All original glass with an extra windshield and gasket. Very nice aluminum alloy 320i wheels. New tires 195/65/14. The interior is original dark blue vinyl with bucket seats and a custom center console. Original door panels, original headliner, original carpets and visors. The trunk retains original boards wrapped in gray indoor-outdoor carpet, very clean looking, comes with original spare tire and jack. Engine and transmission is rebuilt with 3,500 break-in miles, a Weber 32/36 carburetor. This vehicle was pulled from 12 years of storage and has always been garaged. Brakes and brake-lines renewed. Sony Sirius XM digital stereo system with 4 Boston speakers. Spectacular in dramatic and eye catching way. All repair orders kept to date. Much more!"
reno_/_tahoe,https://sacramento.craigslist.org/cto/d/1989-bmw-325i-e30-vert/6442119042.html,I'm selling my 1989 bmw 325i convertible. This car a been a labor of love for the last two years. I'm the third owner. This is probably on of the cleanest e30 convertibles our there with crazy low miles.\n\n1989 bmw 325i convertible.\n5 speed manual.\n89xxx original miles.\n\nGoods.\nMotor has been completely service about 2k miles ago\nNew water pump\nThermostats\nBelt and tensioner\nAll fluids changed\nNew plugs\nNew fuel filter\nNew Intake\nNew coilovers.\nRebuilt trans just put in\nBrand new clutch\nNew 8 pound flywheel\nNew guibo\nNew short shift kit with all new bushings. Shifts like a brand new car.\nRenoun steering wheel and shifter boot and shift knob (m sport colors)\nBrand new tires\n\nThe interior has been completely gone through also.\nNew from and rear seats\nNew clean dash\n\nI put a exhaust on it but it someone doesn't want it I have the original muffler.\n\nBads\nOne wheel has small curb rash. Can be fixed very easy.\nVery small oil drip when shut off\nSpeedo started having some issues recently( sometimes is works and sometimes it doesn't) I quoted it to be fully rebuilt for about 250-300.\nTop is original and needs to be replaced. Has one half dollar sized hole in it\n\nCar runs perfect and I have a clean title in hand. Passes smog with no issues. Truly is a really clean car for a 89.\n\nSelling it because I am getting ready to buy a house and need to prepare for that.\n\nI'm sure I'm missing some things.\n\nCall Marko show contact info\n8000 obo.
reno_/_tahoe,https://sacramento.craigslist.org/cto/d/bmwic/6456945545.html,"1988 BMW 325ic convertible. 196,00 miles. Good condition. Top needs to be replaced. Interior is very good. Runs great."
reno_/_tahoe,https://stockton.craigslist.org/cto/d/1984-bmw-e30-318i-m10-5-spd/6488750436.html,"I have my Bmw E30 up for sale for the right price. Great car over all fun, great gas saver, affordable easy to maintain. Runs and drives excellent. Near stock, for the next owner to enjoy.\n\n-Adult Owned, I am the 2nd owner\n-Leather Seats prestine condition (OEM swapped Front Black IS Sport E30 Bucket Seats mounted) rear seats tan. Original front tan seats will come with the car fully functional levers.\n-Paint 9/10 Alpine White\n-Body 9/10 Absolutely no body damage. Salvage prior to DMV fees. Description and docs when purchased.\n-Interior 9/10 dash has a few cracks, Everything works.Rpm gauge doesn't work, Odometer has stopped counting (common problem) true mileage I would say 112k miles, not my daily.\n-Original wheels, New Pirelli Tires.\n\n(Mods)\n-Straight pipe dual tips\n-2 12's Fordsforgate subs with amp professional installed w/ upgrade speakers all around.\n-Bumper Tuck\n-IS Sport Bucket seats as mentioned. (Rare)\n-JVC Bluetooth single den radio\n\n(List of parts changed)\n-New Radiator\n-New Water pump\n-New Thermostat\n-New Battery\n-New Performace Ignition Coil\nRecently Serviced: Oil change, brake pads, Spark plugs and wires.\n\n(Comes with its owners manual, Front 2 original seats, 2 keys and 13 button obc computer)\n\nThe car in the condition it's in mechanically, exterior and interior, speak for itself.\nWell Mainted, tags are good till December 2018, Smogged, Title in hand ready to go! Call or text, $4500 prices to sell OBO no trades Thank you."
reno_/_tahoe,https://stockton.craigslist.org/ctd/d/1985-bmw-3-series-318i-2dr/6485772260.html,"1985 BMW 3 Series 318i 2dr Coupe 257405 Miles\n\n<<<< FIRST TIME BUYERS FINANCING AVAILABLE>>>>\n\n<<<<< Get Pre-Approved in 60 Seconds & Drive off today !!!!\n\n<<>>>\n\n<<< WHATEVER YOUR SITUATION MAY BE WE HAVE FINANCING TO FIT YOUR NEEDS >>>\n\n(((((((((((((((( CALL AND SPEAK TO A LOAN SPECIALIST TODAY AND GET APPROVED WITH NO HASSEL))))))))))))\n\n<<<<<< OUR LOAN SPECIALIST MAKE GETTING APPROVED FOR THE RIGHT VEHICLE SUPER EASY >>>>>\n\n(((((((((( WE MAKE CAR BUYING EASY AND FRIENDLY , WE UNDERSTAND AND ARE TRAINED TO WORK WITH YOUR NEEDS SO U HAVE A PLEASANT CAR BUYING EXPERIENCE EVERY TIME )))))\n\n\n~~~EASY FINANCING MEANS VARIOUS PROGRAMS AVIALABLE TO FIT YOUR FINANCING NEEDS !!!\n\n\nsport auto center\n321 RIVER SIDE AVE\nROSEVILLE CA 95678\n916-865-4406"
reno_/_tahoe,https://stockton.craigslist.org/cto/d/1982-bmw-633-csi-alpina-clone/6478295198.html,"1982 633 CSI ""Sharknose"" 2 door Coupe Alpina ""Clone"" with Alpina accessories. 5 speed manual transmission. This is a very cool and affordable classic sports car. Its a terrfic daily driver too. Your investment will appreciate.\n\nGood paint and body. In 2015, a refurbished 1985 635 CSI 3.5 liter with 20,000 miles was installed. Bored to 3.8 and fitted with high compression pistons. 3/4 race high output camshaft. Aluminum oil pan with cooling ribs. Sachs sport suspension kit, struts and springs with aluminum front strut tower stress bar. Leather interior with Recaro buckets seats; (top of the line installed by BMW on this model). Stainless steel port exhaust and muffler. Alpina maximum offset chromed magnesium wheels. We have the 1996 Appraisal at $13,200 after partially restored. I have some receipts and records.\n\nRegistration is current into May (disregard the picture). Car passed smog with flying colors! This is a very nice driver. She turns heads and gets the thumbs up daily. Or, if you're looking to do a nice restoration, this is a perfect candidate. Odometer does not work. True Miles Unknown. $5900 Or Part Trade for cash plus another vehicle. Email, Text or Call Michael show contact info ."
reno_/_tahoe,https://stockton.craigslist.org/cto/d/mechanics-special-bmw/6476521652.html,"1987 BMW 325i, does not run, my brother bought this car six months ago while it was running, then he had trouble getting it to start, thought it might be the battery so we purchased a new battery, and it still wouldn't run, so we suspect the problem is electrical. Needs a lot of cosmetic love. Registration is good until November 2018."
reno_/_tahoe,https://stockton.craigslist.org/ctd/d/1985-bmw-3-series-318i-2dr/6462019351.html,"1985 BMW 3 Series 318i 2dr Coupe 257405 Miles\n\n<<<< FIRST TIME BUYERS FINANCING AVAILABLE>>>>\n\n<<<<< Get Pre-Approved in 60 Seconds & Drive off today !!!!\n\n<<>>>\n\n<<< WHATEVER YOUR SITUATION MAY BE WE HAVE FINANCING TO FIT YOUR NEEDS >>>\n\n(((((((((((((((( CALL AND SPEAK TO A LOAN SPECIALIST TODAY AND GET APPROVED WITH NO HASSEL))))))))))))\n\n<<<<<< OUR LOAN SPECIALIST MAKE GETTING APPROVED FOR THE RIGHT VEHICLE SUPER EASY >>>>>\n\n(((((((((( WE MAKE CAR BUYING EASY AND FRIENDLY , WE UNDERSTAND AND ARE TRAINED TO WORK WITH YOUR NEEDS SO U HAVE A PLEASANT CAR BUYING EXPERIENCE EVERY TIME )))))\n\n\n~~~EASY FINANCING MEANS VARIOUS PROGRAMS AVIALABLE TO FIT YOUR FINANCING NEEDS !!!\n\n\nsport auto center\n321 RIVER SIDE AVE\nROSEVILLE CA 95678\n916-865-4406"
reno_/_tahoe,https://stockton.craigslist.org/cto/d/i-e30-m50-swap-ready-comes/6430077317.html,"I bought this car a while ago with hopes of doing an M50 swap, but I ended up moving out of state. Car comes with a mostly complete E36 with 98k thats right 98k miles. I've sold a few things off it (E36) but everything needed for a carb legal swap is still there (all emissions stuff included). All of the mechanical stuff is out of the E36 and ready for the swap. E36 has a salvage title and I bought it wrecked and running from the auction. As for the E30, it's a clean title, complete but it's not currently running. It was having some fuel delivery issues before I decided to do the swap. I can't recall the mileage on the car but it's around 300k. I'm not looking to sell the parts or sell the cars separately. I need it all gone. Need to tow both. I'll take any reasonable offers."
new_hampshire,https://nh.craigslist.org/cto/d/bmw-325i-convertible-1990/6465457215.html,I am selling a 1990 BMW 325i convertible. manual transmission 130k mileage. very clean car zero rust. always garage stored. pictures show the proof. serious inquiries only....
new_hampshire,https://nh.craigslist.org/cto/d/classic-1981-bmw-320i/6466955300.html,Fresh out of the barn 1982 BMW 320i 4 cylinder 5 speed in nice condition hasn't been on the road in 9 years will need to be gone over very solid orig cond car interior was under restoration before being stored needs carpet and minor assembling. Please call with any questions thanks Ed
new_hampshire,https://nh.craigslist.org/ctd/d/1988-bmw-7-series-735i-rwd/6488885497.html,"Very nice and clean, excellent condition 1988 BMW 7-SERIES, runs and drives great, comes with a NEW INSPECTION STICKER:\n\n1988 BMW 7-SERIES 735i\n3.5L I6 Engine, factory manual 5 speed, RWD, power windows/locks'/mirrors/ sun roof, all leather power seats, ac, radio am/fm/tape, abs (4-wheel), fitted a set of 19"" staggered wheels from a E65 7-series.\nThe vehicle is rust free, very well taken care of, runs and drives excellent and is a 1ONE OWNER.\nCOMES WITH A NEW NH STATE INSPECTION AND 20 DAYS TEMP. PLATES\n\n$5,500 CASH OR CREDIT CARDS\n\nPHONE: (603) 738-9745 / (603) 730-2862 OR (603) 356-0069.\nFOR SIMILAR DEALS SEARCH FOR ""INTERVALE IMPORTS"" ON CRAIGSLIST NH\nOR STOP BY OUR LOCATION:\n\nINTERVALE IMPORTS\n191 RTE 16/302\nINTERVALE NH 03845\nMO-SAT: 9AM-5PM. PLEASE CALL AHEAD !"
new_hampshire,https://boston.craigslist.org/gbs/cto/d/classic-1981-bmw-320i/6466961804.html,Fresh out of the barn 1981 BMW 320i 4 cylinder 5 speed in nice condition hasn't been on the road in 9 years will need to be gone over very solid orig cond car interior was under restoration before being stored needs carpet and minor assembling. Please call with any questions thanks Ed
new_hampshire,https://boston.craigslist.org/sob/cto/d/e30-bmwes-5-speed-swapi-parts/6479768658.html,"I've got most all the goodies needed to upgrade your automatic slug box to a quality Getrag 5 speed with pressure plate,clutch disc,shifter still attached,slave cylinder,clutch master cylinder,manual tranny mount,driveshaft from same car,I'm also throwing in what I pulled to add an 885 head to my Es (sold head) which is complete wire harness,intake manifold,throttle body,ECU computer all from 88 325i vert.i also have a collection of small parts trim pieces etc etc let me know what ya need.\nAll these parts were pulled from 2 cars which I was able to contact previous owners by receipts and/or registration found in the cars,both previous owners said the parts I was pulling were good,how much they missed there e30,the 88 325i was t-boned (insurance total) and the ES owner passsed away and his brother donated car,he went on to say that his deceased brother loved that car and always kept it in running order..tranny and corresponding parts came from 87 325es. The throttle body intake harness came from the 88 325i vert.\nI'll take $600 cash for everything,I've seen same Getrag 5 speed alone minus all the extras I got, shifter,driveshaft,cylinders etc etc etc for $500 alone\n\n\nI dont want to sell but my son (owner) moved to Southern California just landed a great job so our father son e30 project has been and is being liquidated he said he'll find a nice one out there...I'm not selling car yet,I'd liked to finish a few things on it and sell in spring when I know it will fetch mo money..\n\nThis is a great deal believe me,I've got lots of hours in searching and pulling these parts for you the potential buyer saving you the blood sweat and tears pulling said items\n\n$600 cash or best offer,need cash to cover rent tomorrow that's why price is low and landlord wants it out of foyer,I refused to put any of these parts in his damp basement,stored inside warm and dry foyer.\n\nGood Day Go Pats"
